lon_a,lat_a,lon_b,lat_b,usage_count
-5.014354,43.43564,-3.070556,43.323624,11
-1.60735,42.8323,-1.320079,41.834606,11
-5.311668,41.773834,-4.69951,40.65724,11
-3.61639,40.67882,-3.292031,40.172264,11
-1.10646,40.3456,-0.527742,39.15396,11
-3.927585,37.18115,-2.434524,37.95726,11
1.892448,41.453182,2.48333,41.56667,11
-5.500389,37.270056,-3.779008,37.192055,11
0.34894,41.52294,0.924508,40.98877,11
-4.94205,41.51644,-3.67321,42.35664,11
-1.031231,41.730312,1.14764,41.11118,11
-1.752575,39.519478,-0.755248,39.44505,11
-4.629795,37.096146,-3.779008,37.192055,11
-7.546485,43.087288,-6.845194,43.543667,11
-3.069667,42.65061,-2.4175,43.1151,11
-7.454562,42.96586,-5.89772,42.30026,11
-1.85643,38.99424,-1.339611,37.892778,10
-3.97448,39.67747,-3.471416,38.63611,10
-2.819914,42.95543,-2.321557,42.864063,10
-5.441361,37.505306,-3.95776,37.76748,10
-3.6,40.4,-2.254855,39.538723,10
-2.45115,42.46615,-2.28083,42.43126,10
-3.286111,40.166778,-1.753888,39.516518,10
-4.731859,39.98403,-3.53196,39.46823,10
-3.9043,40.3581,-2.254855,39.538723,10
-4.28349,39.98195,-3.471416,38.63611,10
-7.106389,42.396057,-6.99005,42.41642,10
-2.870166,42.966206,-2.729342,42.957947,10
-7.426508,43.379726,-6.55,43.18333,10
-5.28121,37.70024,-4.739446,37.60982,10
-4.187645,39.035137,-4.10734,38.68712,10
-4.616153,39.083492,-2.370979,39.334588,10
-5.25026,36.37645,-4.051389,36.759167,10
-0.86568,38.6373,-0.321234,39.67629,10
-5.311668,41.773834,-4.829591,41.591373,10
-0.55468,39.59747,-0.321234,39.67629,10
-4.0671,40.50064,-3.751034,41.91578,10
-8.661883,42.20672,-7.426508,43.379726,10
-8.661883,42.20672,-8.64435,42.04713,10
-4.93122,37.67359,-4.381176,38.016953,10
-4.616153,39.083492,-3.89047,38.96442,10
-3.566889,39.976889,-2.158367,39.48435,10
-6.238355,43.57452,-4.04785,43.34943,10
0.711547,40.812195,1.176398,41.4522,10
-1.60735,42.8323,-0.857265,42.599594,10
-5.60695,36.01393,-4.4885,37.27477,10
-4.351037,37.54656,-4.08237,37.59091,10
-4.32245,37.6167,-2.613384,37.553677,10
-6.13606,36.68645,-5.716139,36.43775,10
-4.958262,37.26286,-4.76686,37.38943,10
-6.423251,37.348347,-5.252056,37.524694,10
-4.474476,42.391743,-3.45757,43.44386,10
-5.252056,37.524694,-4.62873,38.32277,10
-5.28121,37.70024,-4.380841,38.010853,10
-0.755248,39.44505,-0.527742,39.15396,10
-4.187645,39.035137,-3.89047,38.96442,10
-4.187645,39.035137,-3.66345,38.9069,10
-0.527742,39.15396,-0.226262,39.77377,10
-0.529238,39.154736,0.18275,40.46688,10
-4.739446,37.60982,-4.351037,37.54656,10
-3.32401,37.31801,-2.20595,36.96655,10
-7.072508,42.40799,-6.99005,42.41642,10
-2.20595,36.96655,-0.899639,38.141528,10
-4.616153,39.083492,-3.66345,38.9069,10
-3.53196,39.46823,-2.03989,39.13535,10
1.679574,41.536804,1.729436,41.449177,10
-2.672484,42.112324,-2.46883,41.76401,10
-5.817303,43.511272,-4.04785,43.34943,10
-0.52071,39.13819,-0.37966,39.47391,10
-3.3705,38.01328,-2.79867,38.35731,10
-4.28349,39.98195,-3.70457,41.573154,10
-4.049841,36.760094,-3.894651,36.785168,10
-3.97448,39.67747,-3.487595,39.35476,10
-0.586654,39.13945,-0.51852,38.99042,10
-1.600367,42.01257,0.91401,41.630672,10
-4.91413,41.31239,-4.397368,40.772217,10
-0.11935,38.91971,0.063078,38.79001,10
-4.329278,43.333972,-4.065552,43.333096,10
-2.46883,41.76401,-1.333968,41.06982,10
-1.64318,41.35353,-1.320079,41.834606,10
-2.805598,39.91926,-1.757611,38.938611,10
-2.613384,37.553677,-1.50229,37.7688,10
-0.10087,39.9383,1.415153,41.177746,10
-3.958342,37.183884,-2.77259,37.49073,10
-5.311668,41.773834,-4.72353,41.65541,10
-2.913518,42.74313,-1.600613,42.012207,10
0.924508,40.98877,1.892448,41.453182,10
-4.62873,38.32277,-4.381176,38.016953,10
1.487066,41.178795,1.490892,41.17787,10
-4.391351,37.022522,-3.779008,37.192055,10
-3.60802,39.22085,-1.757611,38.938611,10
-4.056714,37.181763,-3.92301,37.4614,10
-1.519394,41.83104,-1.031231,41.730312,10
-4.83076,39.96348,-3.613601,40.78568,10
-2.044228,41.840622,-1.96521,42.30506,10
1.24993,41.28612,1.662544,41.321007,10
-3.33813,39.62367,-1.758911,38.938072,10
1.641017,41.578785,1.703532,41.45214,10
-3.97448,39.67747,-3.70457,41.573154,10
-1.09713,38.86917,-0.586654,39.13945,10
-1.758911,38.938072,-0.57225,38.62533,10
-3.605287,36.987,-2.94966,36.84693,10
-6.08845,40.03116,-3.922025,39.942818,10
-3.89047,38.96442,-3.471416,38.63611,10
-6.302123,38.315155,-5.92513,38.53089,10
-4.010892,39.909615,-3.97448,39.67747,10
-4.28349,39.98195,-2.805598,39.91926,10
-4.551042,41.85898,-3.332083,42.528862,10
-1.753888,39.516518,-0.55468,39.59747,10
-0.52142,39.2266,0.711547,40.812195,10
-5.45403,37.12084,-3.927585,37.18115,10
-6.55231,37.38605,-5.500389,37.270056,10
-4.282966,37.98478,-3.63602,38.09519,10
-2.14949,37.38856,-1.900253,37.260567,10
-3.487215,39.35399,-3.33813,39.62367,10
-5.950242,41.820766,-5.74456,41.50633,10
-0.95396,37.74293,-0.772131,38.48092,10
-2.46883,41.76401,-2.044228,41.840622,10
1.662544,41.321007,2.28333,41.68333,10
-3.9043,40.3581,-3.009119,40.76181,10
-3.60802,39.22085,-3.487595,39.35476,10
-0.124249,39.8985,0.711547,40.812195,10
-1.64318,41.35353,-1.289293,41.516155,10
-1.10646,40.3456,-0.756763,41.640594,10
-7.51422,42.52165,-6.201154,43.56235,10
-0.321234,39.67629,-0.23346,38.50754,10
-6.270861,38.094639,-5.45403,37.12084,10
-0.124249,39.8985,1.415153,41.177746,10
0.91695,41.75518,0.98579,41.68091,10
-6.75432,37.57511,-5.500389,37.270056,10
-4.02263,39.8581,-3.70457,41.573154,10
0.47559,40.47033,0.711547,40.812195,10
-5.216187,42.41799,-3.80493,43.46589,10
-3.245475,40.65465,-1.144528,40.471639,10
-2.576845,39.864933,-1.70096,38.5106,10
-6.04589,37.37281,-5.500389,37.270056,10
-1.519394,41.83104,-1.319388,41.83281,10
-3.67887,40.19081,-3.009119,40.76181,10
-4.04785,43.34943,-2.894425,43.189816,10
-3.605657,36.987034,-2.64273,36.83155,10
1.24993,41.28612,1.455794,41.31738,10
-1.320079,41.834606,-1.10646,40.3456,10
-1.41987,38.23998,-1.360389,37.885556,10
-2.608944,37.554194,-1.7985,38.09242,10
-5.74456,41.50633,-4.614996,40.95703,10
-5.10311,37.2376,-4.380841,38.010853,10
-3.33813,39.62367,-3.009119,40.76181,9
-5.10311,37.2376,-4.73772,37.6435,9
-3.958342,37.183884,-3.0848,38.1156,9
-4.381176,38.016953,-4.376796,38.010437,9
-5.60695,36.01393,-4.051389,36.759167,9
-1.758911,38.938072,-1.757928,38.937634,9
-0.321234,39.67629,0.10383,38.7294,9
-0.59416,38.9721,-0.544191,39.01686,9
-5.755833,41.798333,-5.642512,40.946762,9
-6.379164,38.885178,-6.37224,39.47649,9
-3.922025,39.942818,-3.00731,40.00851,9
-5.303639,39.895111,-3.9043,40.3581,9
-0.755248,39.44505,-0.55468,39.59747,9
-3.266203,37.32262,-2.465149,37.591595,9
-2.77259,37.49073,-0.899639,38.141528,9
-4.0671,40.50064,-3.009119,40.76181,9
-5.520889,42.454889,-4.13801,42.99959,9
-5.303639,39.895111,-3.53196,39.46823,9
-7.45764,42.964878,-5.89772,42.30026,9
-2.897381,43.190346,-2.321557,42.864063,9
-5.60695,36.01393,-4.429885,36.898254,9
-3.53196,39.46823,-3.009119,40.76181,9
-7.072508,42.40799,-6.05601,42.45879,9
-3.03398,43.30235,-2.68333,43.31667,9
-3.194363,42.54852,-0.87734,41.65606,9
-0.691422,38.897007,0.47559,40.47033,9
-6.186346,38.94719,-5.78093,37.18516,9
-4.0671,40.50064,-3.70457,41.573154,9
-6.848585,43.543655,-5.8508,43.43963,9
-5.500389,37.270056,-4.76686,37.38943,9
-5.45403,37.12084,-5.252056,37.524694,9
-4.900421,38.129105,-4.84827,38.37906,9
-2.044228,41.840622,-1.72678,41.90475,9
-4.731859,39.98403,-3.97448,39.67747,9
-5.216187,42.41799,-4.13801,42.99959,9
-1.319388,41.83281,-0.831585,41.76181,9
-4.7786,41.132687,-3.245475,40.65465,9
1.892525,41.82701,1.898091,41.789597,9
-3.36991,38.99915,-1.757611,38.938611,9
-3.12492,39.40463,-1.757611,38.938611,9
-1.918196,39.261654,-1.757611,38.938611,9
-5.38452,36.20983,-4.051389,36.759167,9
-2.043744,41.8407,-1.320079,41.834606,9
-3.333109,42.526173,-1.13716,42.12632,9
-4.82411,41.5916,-4.18814,40.737324,9
-3.928777,37.18013,-3.777263,37.19138,9
-1.339556,40.772944,-0.754753,41.64069,9
-3.80493,43.46589,-2.894425,43.189816,9
-5.90841,39.15127,-4.900858,38.126163,9
-3.36991,38.99915,-2.03989,39.13535,9
-4.731859,39.98403,-3.922025,39.942818,9
-3.777263,37.19138,-3.3705,38.01328,9
-4.04785,43.34943,-2.913164,42.741688,9
-6.19817,36.4759,-5.763761,36.45457,9
-0.93025,39.450333,-0.22815,39.75358,9
-4.398679,40.77063,-3.286111,40.166778,9
-3.9043,40.3581,-3.751034,41.91578,9
-1.85905,37.24345,-1.360389,37.885556,9
2.239721,41.94592,2.79281,41.97489,9
-3.751034,41.91578,-3.67887,40.19081,9
-2.03989,39.13535,-1.85643,38.99424,9
-7.55602,43.00992,-7.546485,43.087288,9
-4.010892,39.909615,-3.82174,40.17092,9
-3.399121,39.180363,-3.38483,38.76211,9
1.699689,41.59803,2.01667,41.56667,9
-7.603278,41.988722,-5.74456,41.50633,9
-3.13922,37.29932,-3.027246,37.393345,9
-1.752575,39.519478,-1.2,39.56667,9
-1.325,38.47917,-0.328882,39.68209,9
-3.38483,38.76211,-2.370979,39.334588,9
-0.52071,39.13819,0.47559,40.47033,9
-3.739295,42.3011,-3.702918,42.30732,9
2.25017,41.55372,2.77326,41.907253,9
-5.92717,36.45695,-4.049841,36.760094,9
-2.13333,40.06667,-1.433511,39.52892,9
-7.59344,43.66228,-5.817303,43.511272,9
2.394125,41.526085,2.48333,41.56667,9
-3.97448,39.67747,-3.487215,39.35399,9
-2.94966,36.84693,-1.925834,37.18494,9
-3.12492,39.40463,-3.009119,40.76181,9
-3.6,40.4,-2.576845,39.864933,9
-2.608944,37.554194,-1.31493,37.5992,9
-3.58387,42.380997,-2.752763,42.513184,9
-2.00191,41.311134,-1.64318,41.35353,9
-1.72678,41.90475,-1.686601,41.993565,9
-0.756763,41.640594,-0.13333,41.05,9
-3.498747,38.410305,-1.753888,39.516518,9
-3.00731,40.00851,-2.404372,41.189228,9
-1.85643,38.99424,-1.313417,37.912167,9
-3.684292,38.18487,-2.15628,39.48489,9
-7.546485,43.087288,-6.84517,43.543472,9
-5.96717,36.25213,-5.730944,36.46,9
-4.187645,39.035137,-2.158367,39.48435,9
-3.922025,39.942818,-3.04165,39.59369,9
-0.26623,39.07195,-0.176935,38.53953,9
-5.715528,42.089278,-5.639297,40.945602,9
-1.313417,37.912167,-0.52142,39.2266,9
-0.52071,39.13819,-0.126218,39.8983,9
-3.471416,38.63611,-3.02156,39.15759,9
-3.751034,41.91578,-3.32894,40.55274,9
-2.15723,39.20735,-1.313417,37.912167,9
-4.398679,40.77063,-3.32894,40.55274,9
-5.74456,41.50633,-5.715528,42.089278,9
-2.805598,39.91926,-2.15723,39.20735,9
0.47559,40.47033,1.165329,41.261284,9
-5.014354,43.43564,-4.04785,43.34943,9
-4.616153,39.083492,-4.186213,39.03735,9
1.662544,41.321007,1.80476,41.74549,9
2.239721,41.94592,2.25528,42.06174,9
-0.857265,42.599594,0.19406,41.91084,9
-0.786906,38.467503,-0.5658,38.19165,9
-3.58387,42.380997,-1.631,42.0364,9
-6.270861,38.094639,-5.52751,37.65896,9
-5.28121,37.70024,-3.777263,37.19138,9
-0.857224,42.59959,0.563747,41.649857,9
-6.270861,38.094639,-5.10311,37.2376,9
-5.500389,37.270056,-5.10311,37.2376,9
-3.9043,40.3581,-3.70457,41.573154,9
-5.715528,42.089278,-3.9707,40.67816,9
-4.62873,38.32277,-4.380841,38.010853,9
-6.789409,37.334072,-6.270861,38.094639,9
-0.37966,39.47391,0.711547,40.812195,9
-6.411614,39.546604,-6.379164,38.885178,9
1.729436,41.449177,1.78519,41.42555,9
-3.04165,39.59369,-1.758881,38.93806,9
1.662544,41.321007,1.898091,41.789597,9
-5.715528,42.089278,-4.0671,40.50064,9
-2.68333,43.31667,-2.609608,43.19377,8
1.14764,41.11118,1.203214,41.20896,8
-2.79867,38.35731,-2.584958,38.390366,8
-3.067953,43.326897,-2.819914,42.95543,8
0.924508,40.98877,1.14764,41.11118,8
-1.313417,37.912167,-0.60603,38.82191,8
-2.897381,43.190346,-1.72678,41.90475,8
-3.3705,38.01328,-3.297419,37.3209,8
-3.027261,37.39333,-2.608944,37.554194,8
-0.48548,38.89132,-0.211568,38.93423,8
0.924508,40.98877,2.297447,41.65043,8
-3.61639,40.67882,-3.54957,42.404915,8
-2.899242,42.952877,-1.13716,42.12632,8
-3.6,40.4,-3.009119,40.76181,8
-2.96204,43.14322,-1.319388,41.83281,8
-5.716139,36.43775,-4.99123,36.48839,8
-3.542195,43.411205,-2.321557,42.864063,8
-5.7974,38.97655,-5.303639,39.895111,8
-4.629795,37.096146,-3.894651,36.785168,8
-6.7726,38.32063,-5.252056,37.524694,8
-3.03656,43.30433,-2.68333,43.31667,8
-5.446,36.67777,-5.368439,36.758675,8
-6.28666,40.769604,-5.713278,42.087806,8
-3.3705,38.01328,-2.584958,38.390366,8
-1.09713,38.86917,-0.328882,39.68209,8
-6.3515,36.77808,-5.763761,36.45457,8
-7.883468,42.31748,-5.67826,42.00249,8
-0.756763,41.640594,0.519,41.533722,8
-2.15723,39.20735,-1.339611,37.892778,8
-0.552714,38.912712,-0.48548,38.89132,8
-1.41987,38.23998,-0.328882,39.68209,8
-1.896989,43.008144,-1.895971,43.004578,8
-3.53196,39.46823,-3.487215,39.35399,8
-4.83076,39.96348,-4.054693,40.250015,8
-7.603278,41.988722,-5.67826,42.00249,8
1.526958,41.73323,2.90847,42.038567,8
-6.467694,39.88983,-5.702898,38.259697,8
-2.043744,41.8407,-0.754753,41.64069,8
-5.716139,36.43775,-4.04972,36.76212,8
-1.433389,39.528806,-1.10646,40.3456,8
-1.562982,42.5232,-0.857265,42.599594,8
-5.744583,40.36934,-5.713278,42.087806,8
-5.76341,40.38641,-5.755833,41.798333,8
-3.27003,40.16424,-2.13333,40.06667,8
-1.04877,38.06147,-0.771114,38.475266,8
-3.58387,42.380997,-2.45115,42.46615,8
-1.339611,37.892778,-0.899639,38.141528,8
-4.73772,37.6435,-4.62873,38.32277,8
-5.74456,41.50633,-5.61715,42.42043,8
-1.177322,41.83625,-1.030398,41.73174,8
2.239721,41.94592,2.993694,42.251583,8
1.164609,41.37436,1.202777,41.19533,8
-5.770646,42.69129,-5.43574,43.48126,8
-0.527742,39.15396,-0.52142,39.2266,8
-3.070556,43.323624,-1.90234,43.31195,8
-4.900858,38.126163,-4.049841,36.760094,8
-1.09713,38.86917,-0.778572,38.49028,8
-4.11839,40.94808,-4.074821,40.997147,8
-6.13606,36.68645,-5.763761,36.45457,8
-7.41431,42.78148,-6.848585,43.543655,8
-0.87734,41.65606,0.931523,41.64386,8
-7.454562,42.96586,-6.05601,42.45879,8
-5.379528,37.506722,-3.95776,37.76748,8
-5.74456,41.50633,-5.713278,42.087806,8
-7.45764,42.964878,-5.67826,42.00249,8
0.153554,41.950005,0.19406,41.91084,8
-4.7786,41.132687,-3.6,40.4,8
1.13957,41.64704,1.159242,41.439854,8
-6.34292,38.91802,-5.575518,39.077377,8
1.874583,41.700462,1.892448,41.453182,8
1.52528,41.73317,1.80476,41.74549,8
-3.33813,39.62367,-1.757611,38.938611,8
-1.900253,37.260567,-0.181915,38.5383,8
-3.04165,39.59369,-1.757611,38.938611,8
-5.817303,43.511272,-4.068469,43.31885,8
-2.25491,39.538704,-1.757611,38.938611,8
-3.36991,38.99915,-3.009119,40.76181,8
-0.529238,39.154736,-0.5255,38.3964,8
-4.867708,38.09519,-4.84827,38.37906,8
-4.049841,36.760094,-1.926424,37.182285,8
-4.75639,36.65947,-4.051389,36.759167,8
-3.304787,38.962147,-2.370979,39.334588,8
-1.758881,38.93806,-0.775495,38.485264,8
-1.896017,43.004612,-0.756763,41.640594,8
-3.0848,38.1156,-1.757611,38.938611,8
-3.97448,39.67747,-1.757928,38.937634,8
-4.28349,39.98195,-2.994463,40.774384,8
-1.287987,41.516342,-0.13333,41.05,8
-6.37224,39.47649,-5.883288,39.45631,8
-4.186213,39.03735,-2.158367,39.48435,8
-3.542195,43.411205,-1.90234,43.31195,8
-5.90841,39.15127,-4.616153,39.083492,8
-3.958342,37.183884,-3.927585,37.18115,8
-5.379528,37.506722,-4.900421,38.129105,8
-8.11285,42.66085,-6.848585,43.543655,8
-1.11468,38.61365,-0.586654,39.13945,8
-3.297419,37.3209,-1.85905,37.24345,8
-1.58289,37.4063,-0.899639,38.141528,8
-1.653002,42.835598,-1.60735,42.8323,8
-4.56123,37.01938,-4.056714,37.181763,8
-4.731859,39.98403,-3.33813,39.62367,8
-3.286111,40.166778,-2.15628,39.48489,8
-5.216187,42.41799,-4.474476,42.391743,8
-4.94205,41.51644,-4.274733,42.72309,8
-7.86407,42.33669,-7.546485,43.087288,8
-3.843328,42.366688,-3.584118,42.380978,8
-0.126218,39.8983,1.662544,41.321007,8
-2.60119,39.26992,-1.313417,37.912167,8
-0.321234,39.67629,-0.30269,39.592735,8
-3.958342,37.183884,-3.584,37.11906,8
-6.387456,40.711796,-5.658701,40.939823,8
-6.414634,39.554325,-6.37224,39.47649,8
-0.176935,38.53953,0.020094,38.817425,8
-0.55468,39.59747,0.711547,40.812195,8
-4.616153,39.083492,-3.38483,38.76211,8
-4.629795,37.096146,-4.049841,36.760094,8
-1.675974,42.20028,0.519,41.533722,8
-2.613384,37.553677,-1.70096,38.5106,8
-3.60802,39.22085,-3.546863,39.96833,8
-5.303639,39.895111,-4.28349,39.98195,8
-4.381176,38.016953,-3.266203,37.32262,8
-4.186213,39.03735,-3.38483,38.76211,8
-4.02263,39.8581,-2.576845,39.864933,8
-5.74456,41.50633,-4.397368,40.772217,8
-3.027246,37.393345,-1.7985,38.09242,8
-3.779008,37.192055,-3.13922,37.29932,8
-0.211568,38.93423,-0.11935,38.91971,8
-0.22815,39.75358,0.924508,40.98877,8
-5.713278,42.087806,-5.62723,40.95065,8
-3.739295,42.3011,-3.703919,42.30311,8
-7.6813,43.29806,-7.546485,43.087288,8
-3.027261,37.39333,-0.899639,38.141528,8
-3.718389,38.150806,-3.61535,38.27559,8
-4.397368,40.772217,-3.9043,40.3581,8
-6.28666,40.769604,-4.94205,41.51644,8
-4.99123,36.48839,-4.051389,36.759167,8
-4.112466,41.6119,-2.46883,41.76401,7
-1.638229,42.75418,-1.319388,41.83281,7
-5.61715,42.42043,-4.69951,40.65724,7
-1.758881,38.93806,-1.11468,38.61365,7
-4.958262,37.26286,-3.8744,36.75278,7
0.62218,41.61674,1.604189,41.57993,7
-3.13922,37.29932,-2.608944,37.554194,7
-4.731859,39.98403,-4.28349,39.98195,7
-6.379164,38.885178,-5.441361,37.505306,7
-3.812343,41.130302,-3.751034,41.91578,7
-1.757611,38.938611,-0.586654,39.13945,7
-5.379528,37.506722,-4.08237,37.59091,7
-0.775495,38.485264,-0.55468,39.59747,7
-1.523313,41.83176,0.519,41.533722,7
-2.321557,42.864063,-2.319656,42.86486,7
-4.361717,37.55261,-4.08237,37.59091,7
-0.4087,42.13615,0.91401,41.630672,7
-5.25026,36.37645,-4.73772,37.6435,7
-6.05601,42.45879,-3.740319,42.3005,7
-4.94205,41.51644,-4.318316,41.642696,7
-3.91509,40.0476,-3.803417,40.1927,7
-1.519394,41.83104,-0.754753,41.64069,7
-6.41734,38.42539,-5.441361,37.505306,7
-3.70457,41.573154,-3.32894,40.55274,7
-1.339556,40.772944,-0.709137,39.392593,7
-5.61715,42.42043,-5.216187,42.41799,7
-5.500389,37.270056,-5.45403,37.12084,7
-0.86568,38.6373,-0.586654,39.13945,7
-4.13801,42.99959,-3.58387,42.380997,7
0.81094,41.79117,0.924508,40.98877,7
-0.745934,38.877857,-0.37966,39.47391,7
1.876346,41.898224,1.892525,41.82701,7
-4.73772,37.6435,-4.32381,38.2703,7
-5.76341,40.38641,-5.665556,42.235,7
-2.46883,41.76401,-2.043744,41.8407,7
1.699689,41.59803,2.297447,41.65043,7
-1.313417,37.912167,-1.09713,38.86917,7
-5.41681,37.329,-4.739446,37.60982,7
-3.02725,37.393278,-2.77259,37.49073,7
-6.3515,36.77808,-5.716139,36.43775,7
-2.4207,39.407837,-1.433389,39.528806,7
-3.567643,38.82486,-3.470986,38.636032,7
1.13957,41.64704,1.52528,41.73317,7
-3.04165,39.59369,-2.038425,39.134872,7
-0.778572,38.49028,-0.385702,39.40417,7
-6.631389,38.61547,-5.441361,37.505306,7
-2.98313,43.37891,-2.894425,43.189816,7
-7.20433,37.25482,-6.789409,37.334072,7
2.509397,41.648064,2.963316,42.230286,7
1.78519,41.42555,1.802521,41.426254,7
-4.298971,38.662292,-2.156278,39.484889,7
-6.89471,37.23457,-5.500389,37.270056,7
-7.43809,41.94149,-5.767766,42.690834,7
0.19406,41.91084,1.166581,41.374886,7
-1.67446,42.52687,-0.857224,42.59959,7
-1.85643,38.99424,-0.321234,39.67629,7
-5.64365,40.991314,-4.829591,41.591373,7
-4.369998,41.623886,-4.318316,41.642696,7
-5.64365,40.991314,-5.62723,40.95065,7
-3.245475,40.65465,-2.002211,41.31299,7
2.999541,41.811066,3.03333,41.78333,7
2.88441,41.863235,2.999541,41.811066,7
-7.10046,38.68269,-5.575518,39.077377,7
-6.19817,36.4759,-4.739446,37.60982,7
-2.254855,39.538723,-0.5255,38.3964,7
-6.97061,38.87789,-6.276139,39.882972,7
-3.331824,42.529476,-2.45115,42.46615,7
-8.07899,42.43163,-7.546485,43.087288,7
-3.02725,37.393278,-1.58289,37.4063,7
-6.657921,42.566803,-6.59619,42.54664,7
-5.311668,41.773834,-4.0671,40.50064,7
0.91695,41.75518,1.604189,41.57993,7
-6.270861,38.094639,-4.958262,37.26286,7
-4.346335,42.017097,-3.331824,42.529476,7
-1.70096,38.5106,-1.360389,37.885556,7
-4.958262,37.26286,-4.49976,36.62035,7
-4.69951,40.65724,-4.551042,41.85898,7
-3.471416,38.63611,-3.00731,40.00851,7
-6.40747,38.68316,-5.441361,37.505306,7
-0.211568,38.93423,-0.19,38.95,7
-1.638229,42.75418,-0.756763,41.640594,7
-2.899242,42.952877,-1.96521,42.30506,7
-6.270861,38.094639,-5.41681,37.329,7
-4.73772,37.6435,-4.381176,38.016953,7
-0.4087,42.13615,1.579963,41.745747,7
-0.775495,38.485264,-0.26667,39.68333,7
-0.778572,38.49028,-0.197271,39.92287,7
0.71,40.81402,0.913775,40.98882,7
1.18543,41.915398,1.252231,41.936184,7
-3.3705,38.01328,-2.613384,37.553677,7
-3.320162,38.06034,-3.0848,38.1156,7
-2.15723,39.20735,-1.912183,39.256268,7
-7.59344,43.66228,-7.349536,43.646248,7
-2.897381,43.190346,-1.60452,42.06166,7
-4.629795,37.096146,-4.56123,37.01938,7
-0.93025,39.450333,-0.11935,38.91971,7
-3.027175,37.393394,-1.50229,37.7688,7
-1.433389,39.528806,-0.126218,39.8983,7
-3.471416,38.63611,-1.753888,39.516518,7
2.238149,41.99513,2.25528,42.06174,7
0.91401,41.630672,1.80476,41.74549,7
-3.61639,40.67882,-2.805598,39.91926,7
-6.270861,38.094639,-4.739446,37.60982,7
-5.60695,36.01393,-4.056714,37.181763,7
-4.69951,40.65724,-4.597436,41.82064,7
-2.584958,38.390366,-1.70096,38.5106,7
-1.2,39.56667,-0.778572,38.49028,7
-1.325,38.47917,-1.313417,37.912167,7
-3.53196,39.46823,-3.498747,38.410305,7
-1.31493,37.5992,-0.899639,38.141528,7
-1.758881,38.93806,-0.86568,38.6373,7
-6.53333,40.6,-5.715528,42.089278,7
-6.7726,38.32063,-5.575436,39.07741,7
-4.56123,37.01938,-4.056735,37.18175,7
-0.778572,38.49028,-0.52142,39.2266,7
-0.775495,38.485264,-0.54416,39.01688,7
-6.34292,38.91802,-5.441361,37.505306,7
-2.4175,43.1151,-1.676567,42.78712,7
-2.319656,42.86486,-1.67446,42.52687,7
-1.313417,37.912167,-1.11468,38.61365,7
-4.0671,40.50064,-2.254855,39.538723,7
2.01427,41.31405,2.223155,41.522346,7
-1.433511,39.52892,0.020513,38.81733,7
-4.82411,41.5916,-4.658719,41.54151,7
-6.379164,38.885178,-6.186346,38.94719,7
-4.49976,36.62035,-4.049841,36.760094,7
-5.38452,36.20983,-4.049841,36.760094,7
-3.702258,42.304417,-3.6892,41.67041,7
-5.441361,37.505306,-4.62873,38.32277,7
-5.25026,36.37645,-4.049841,36.760094,7
