object_id,province_code,road,pk_start_km,pk_end_km,aadt_total,aadt_heavy,aadt_light,aadt_motorcycles,aadt_cars,aadt_cars_caravan,aadt_vans,aadt_tractors,aadt_rigid_trucks,aadt_articulated_trucks,aadt_road_trains,aadt_special_vehicles,aadt_buses,speed_avg_kph,speed_light_kph,speed_heavy_kph,aadt_pct_ascending,aadt_pct_descending,year,shape_length_m
6727,31,AP-68,208.3,219,12911,3085,9826,54,8786,42,944,0,1272,1599,48,6,160,,,,49.9961273332817,50.0038726667183,2022,10671.451220405494
6728,27,N-640,55,56.5,1452,163,1289,15,1115,26,133,0,86,61,8,0,8,77.1,78.2,68.7,,,2022,1514.3731842572904
6729,49,N-630,306,306.1,281,45,236,0,220,0,16,0,21,7,0,0,17,92.3,94.3,85.6,,,2022,113.67076875830173
6730,42,N-122,192.2,194.8,49,16,33,1,28,0,4,0,4,12,0,0,0,,,,,,2022,2619.261845221903
6731,27,N-540,42.7,46.4,4318,432,3886,359,3396,23,108,0,145,218,5,2,62,85,85.7,78.6,,,2022,3690.658877710962
6732,34,N-611,51.9,56.5,1077,124,953,11,861,6,75,0,48,63,6,0,7,95.6,97.1,81.8,,,2022,4647.134141263342
6733,28,N-403,78.5,79.8,4560,229,4331,127,3761,25,418,0,121,76,2,2,28,,,,,,2022,694.0290190643484
6734,33,AI-82,0,2.16,3578,92,3486,56,3032,4,394,0,42,35,2,0,13,42.2,42.5,35.4,51.8166573504751,48.1833426495249,2022,2194.921801155784
6735,47,N-122,405.3,410.1,662,99,563,0,408,11,135,9,23,45,4,3,24,,,,,,2022,4794.591816449998
6736,28,N-1A,55.05,57.55,5347,192,5155,0,5150,0,5,0,190,2,0,0,0,,,,,,2022,2612.577101298475
6737,42,N-122,176.2,179.8,49,16,33,1,28,0,4,0,4,12,0,0,0,,,,,,2022,3586.4955443440294
6738,45,A-4,52.9,61,45483,9969,35514,207,33921,64,1322,0,2380,6686,410,32,461,114.3,119.5,96.1,56.5749840599785,43.4250159400215,2022,7961.94240799292
6739,29,N-331,127.5,133.135,1646,303,1343,19,1173,16,132,3,124,151,5,0,23,79.5,78.4,81.6,,,2022,5605.244003395413
6740,32,N-525,271.5,271.69,1946,177,1769,34,1649,3,79,4,89,53,5,4,26,,,,,,2022,177.9874420724047
6741,32,N-525,269.2,271.5,1946,177,1769,34,1649,3,79,4,89,53,5,4,26,,,,,,2022,2355.6696623698303
6742,28,A-1,90.5,95.6,22576,3964,18612,42,17944,12,614,0,353,3185,111,46,269,106.7,110,91.6,50.9656272147413,49.0343727852587,2022,4903.3470487949935
6743,36,A-55,22.8,24.1,44165,4690,39475,1301,34701,260,3213,0,1971,2485,162,20,52,101.3,102.5,90.1,50.1754783199366,49.8245216800634,2022,1239.0489228525585
6744,37,N-630,326.5,330.7,2530,99,2431,38,2015,14,362,2,48,30,2,0,19,91.9,92.3,83.4,,,2022,4183.747881637764
6745,47,VA-20,4.2,5.7,21509,1870,19639,132,17590,2,1915,0,759,1008,23,13,67,83.3,83.5,80.3,53.2846715328467,46.7153284671533,2022,1623.1218271732005
6746,44,A-23,165.2,175.8,10729,3286,7443,65,6913,66,399,0,395,2711,105,13,62,113.2,122.6,92.8,50.9926367788238,49.0073632211762,2022,10568.401099291847
6747,36,N-120,614.2,618.5,586,35,551,58,474,1,18,0,10,21,0,0,4,,,,,,2022,4348.212765963708
6748,36,N-541,56.3,56.6,2277,202,2075,63,1804,0,207,1,93,89,5,2,13,64.3,64.6,62,,,2022,267.58612945084707
6749,30,A-7,608.6,611.4,42308,8853,33455,435,30757,217,2046,0,2855,5435,170,22,371,114.4,118.9,96.9,54.2261510825376,45.7738489174624,2022,2957.0546008462757
6750,28,N-3,34.9,40.1,4061,478,3583,23,3425,3,132,0,103,342,11,1,21,,,,,,2022,0
6751,33,A-8,352.7,355.9,19605,2517,17088,386,14722,117,1863,0,720,1521,72,16,188,109.1,113.4,90.6,48.2223922468758,51.7776077531242,2022,3260.462886889459
6752,44,A-23,71.5,75.1,12234,3546,8688,196,7811,124,557,0,343,3009,121,19,54,108.2,115.9,91.1,49.2970410331862,50.7029589668138,2022,3607.8065068876945
6753,41,N-433,52.8,54.2,2771,279,2492,91,2156,29,216,0,97,135,11,2,34,,,,,,2022,1375.3468716856642
6754,36,N-640,229.2,229.5,12076,1979,10097,206,9280,82,526,3,742,990,26,0,221,,,,,,2022,302.8363603128432
6755,27,N-540,39.9,42.7,2807,413,2394,238,2091,7,58,0,112,228,8,1,64,87.2,88.5,79.9,,,2022,2828.00941813865
6756,47,N-601,157.4,165,5655,864,4791,103,4435,19,234,0,189,604,24,3,44,,,,,,2022,7582.337135167544
6757,39,N-611,140.2,146.2,544,32,512,18,406,4,84,0,21,3,1,0,7,75,75.4,69.6,,,2022,6020.659005276268
6758,32,A-52,124.7,142.8,11095,2639,8456,120,7729,46,561,0,409,1965,160,26,79,115.6,124.1,95.2,48.1117620549797,51.8882379450203,2022,18178.140553081437
6759,49,A-66,196.3,207.51,10350,1831,8519,90,7623,58,748,0,240,1433,90,0,68,,,,49.1594202898551,50.8405797101449,2022,11137.823701144924
6760,30,N-344,49.4,55.9,207,28,179,5,147,4,23,0,13,13,1,0,1,,,,,,2022,6810.412718687968
6761,37,A-62,240.5,243.9,30026,6155,23871,403,21032,211,2225,0,1913,3832,208,27,175,115.5,121.5,93,46.9593019383201,53.0406980616799,2022,3417.3290040572065
6762,49,N-122,428.5,435.982,1692,237,1455,15,1179,9,249,3,68,141,6,2,20,,,,,,2022,7442.297834743309
6763,33,A-8,408.2,413.1,21830,1667,20163,125,18240,108,1690,0,738,798,31,4,96,113.3,115.5,93.8,49.2166743014201,50.7833256985799,2022,4903.0509641507015
6764,39,A-8,196.7,199.4,37301,4489,32812,556,28919,216,3121,0,1163,2970,184,2,170,115.8,119.5,95.8,52.6956381866438,47.3043618133562,2022,2713.814218925301
6765,45,N-502A,114.5,115.3,8815,501,8314,173,7438,0,703,0,278,127,25,0,71,82,83,73.5,,,2022,882.3693055775414
6766,45,N-403,40.6,42.2,5205,572,4633,63,4144,12,414,0,317,218,4,16,17,,,,,,2022,1633.7657674872573
6767,37,N-630A,403.605,408.2,929,16,913,20,761,8,124,0,6,4,0,0,6,69.3,69.4,63.5,,,2022,4929.155936279177
6768,33,N-632,106.8,107.6,5813,147,5666,269,4713,18,660,6,96,35,0,0,16,72.8,73,66.3,,,2022,788.9351655411766
6769,42,N-110,75.6,80.9,1389,208,1181,0,1024,12,140,5,56,147,0,0,5,,,,,,2022,5227.11240397907
6770,37,N-630,346.8,348.2,1989,93,1896,29,1588,6,272,1,51,32,1,0,9,,,,,,2022,1371.544483189061
6771,49,N-630,246.3,247,297,39,258,6,223,3,26,0,13,8,3,0,15,,,,,,2022,686.0438704177641
6772,47,VA-30,14.888,15.2,46502,3549,42953,757,39992,3,2201,0,1313,1984,93,4,155,102.1,103.1,89.7,50.7827620317406,49.2172379682594,2022,302.58334581304354
6773,27,N-6,494.4,495.18,1527,222,1305,130,1076,2,95,2,94,59,10,0,59,51.1,52.5,43.2,,,2022,508.16456899978215
6774,33,A-8,273.5,277.3,13172,1937,11235,21,9935,101,1178,0,425,1378,49,6,79,108.9,114.3,90.7,45.384148193137,54.615851806863,2022,3787.535228674347
6775,39,A-67,169.4,171.3,23484,2324,21160,271,18990,169,1730,0,563,1553,114,15,79,111.7,113.7,92.8,52.6997104411514,47.3002895588486,2022,1880.1221796049435
6776,45,N-502,185.4,189.96,638,65,573,13,510,0,50,0,30,25,0,0,10,,,,,,2022,4479.39592457841
6777,39,N-623,112.9,115.2,2594,178,2416,21,1977,26,392,0,63,82,10,1,22,,,,,,2022,2309.427297677258
6778,27,N-640,13.3,13.4,2600,375,2225,28,1915,34,246,2,232,105,24,0,14,,,,,,2022,98.53378154446601
6779,34,N-610,32.2,36.05,1891,910,981,33,933,14,1,0,861,9,1,0,39,92.5,99.9,86,,,2022,3825.3330828552316
6780,46,N-330,167.8,170.28,2568,190,2378,43,2106,6,208,15,68,85,5,3,29,87.1,90.9,77.3,,,2022,2458.3552588945245
6781,30,A-7,570,575.4,74618,9107,65511,531,61920,31,3029,0,3749,5005,62,18,273,97.1,98.2,88.3,51.17263930955,48.82736069045,2022,5450.299675108058
6782,46,N-337,0,2.5,7448,286,7162,141,6464,18,539,0,90,178,8,1,9,,,,,,2022,2688.1300086784818
6783,46,A-7,310.9,313.6,84535,21420,63115,1780,56320,140,4875,0,6076,14174,673,77,420,110.2,115,95.7,49.6457088779795,50.3542911220205,2022,2691.5227285386195
6784,29,MA-22,0.7,4.4,20452,1354,19098,1369,16716,15,998,0,558,610,43,6,137,50.7,50.8,49.3,46.7924897320555,53.2075102679445,2022,5029.705033451292
6785,34,A-67,93.5,100.1,9739,1055,8684,219,7859,96,510,0,220,746,50,14,25,113.6,118.9,91.7,47.0274155457439,52.9725844542561,2022,6526.240594346138
6786,27,N-540,25.2,39.9,2807,413,2394,238,2091,7,58,0,112,228,8,1,64,87.2,88.5,79.9,,,2022,14874.985590236562
6787,33,N-634,292.1,295.2,776,36,740,0,739,0,1,0,23,8,1,0,4,68.3,68.4,66.4,,,2022,3177.995439005317
6788,44,N-420,629.5,635.8,1835,375,1460,61,1226,3,167,3,76,279,7,0,13,89.3,91.4,83.1,,,2022,6266.968315606166
6789,28,A-1A,40.6,43.9,4087,578,3509,19,3313,1,176,0,30,457,0,6,85,,,,45.6324932713482,54.3675067286518,2022,4017.547653256926
6790,34,N-622,85.5,87.3,572,115,457,42,363,2,50,0,28,75,10,0,2,94.4,97.5,83.9,,,2022,1819.4780573188727
6791,33,A-63,23.7,28.3,7571,466,7105,131,6339,46,589,0,276,131,17,0,42,106,108,81.5,49.7952714304583,50.2047285695417,2022,4560.387347396745
6792,50,N-232,293.6,294.9,5620,2775,2845,2,2831,2,10,0,2703,67,3,0,2,104.1,116,89.8,,,2022,1150.7133867347009
6793,39,N-629,74.2,76.3,5995,388,5607,140,4661,41,765,0,204,135,20,0,29,95.7,96.6,87.1,,,2022,2135.3587107884496
6794,33,A-64,17.9,20.4,31042,1224,29818,510,26717,98,2493,0,709,357,36,5,117,103.9,104.6,87.7,50.1256362347787,49.8743637652213,2022,2489.001834676875
6795,30,CT-34,7.1,9.02,17679,4762,12917,676,11650,0,591,0,1031,3641,13,64,13,,,,53.1251767633916,46.8748232366084,2022,1950.8980741781968
6796,28,R-2,0,3.8,7048,222,6826,28,6110,30,658,0,91,115,4,0,12,,,,50,50,2022,3849.4478307191102
6797,28,N-6,49.08,52.15,2225,77,2148,0,2146,0,2,0,76,1,0,0,0,69.3,69.5,64,,,2022,2999.6919017657947
6798,45,A-40,119,127.1,4480,665,3815,18,3413,16,368,0,274,345,10,2,34,,,,50,50,2022,8086.276990984283
6799,49,N-630,290,294.8,281,45,236,0,220,0,16,0,21,7,0,0,17,92.3,94.3,85.6,,,2022,4786.154044210859
6800,43,A-7,1138,1142.8,22448,2361,20087,604,18271,28,1184,0,531,1645,123,2,60,114.4,116.9,93.6,48.9264076977905,51.0735923022095,2022,5108.167923742356
6801,39,A-8,151,153.2,35849,5250,30599,33,28661,61,1844,0,1184,3715,163,16,172,104.6,107.8,89.5,48.8465508103434,51.1534491896566,2022,2196.130572861997
6802,44,N-232,109.8,112.5,1511,219,1292,52,1122,25,90,3,73,132,6,1,7,95.8,98.9,84.3,,,2022,2693.323311725693
6803,46,N-420,538.1,538.4,811,96,715,61,573,6,75,0,17,74,1,0,4,85.2,86.4,76.4,,,2022,301.2620799712785
6804,42,SO-20,4.5,7.8,9574,927,8647,134,8054,41,418,0,249,588,20,8,62,92.6,93.8,81.1,51.9636515562983,48.0363484437017,2022,3305.8135384009393
6805,41,N-630,801.3,805.2,2909,183,2726,142,2235,19,330,0,117,54,5,1,6,70.5,70.3,71.4,,,2022,4084.7344125163363
6806,37,N-630,341.7,342.31,22624,668,21956,1000,19137,31,1788,0,423,132,2,2,109,50.7,50.9,43.1,49.5712517680339,50.4287482319661,2022,599.6798857443318
6807,50,N-122,50,52,7688,2601,5087,78,4679,10,308,12,373,1991,140,11,86,84.9,86.5,82.9,,,2022,1992.8005635968814
6808,39,N-611A,131.65,131.95,22,0,22,1,20,0,1,0,0,0,0,0,0,,,,,,2022,309.10358221365846
6809,33,GJ-10,2.7,4.2,29860,2897,26963,486,24713,73,1691,0,1340,1374,76,0,107,,,,,,2022,1490.0880853284498
6810,47,A-6,209.1,210.7,18243,3507,14736,48,13845,52,791,0,409,2721,163,46,168,117.2,123.3,92.9,51.5046867291564,48.4953132708436,2022,1637.2583363201513
6811,36,N-120,630.8,631.1,3985,186,3799,169,3480,0,150,0,112,53,1,0,20,,,,,,2022,301.17816460201414
6812,33,A-63,9,13.1,11240,612,10628,177,9431,54,966,0,295,250,15,3,49,110.3,111.3,94.8,48.0427046263345,51.9572953736655,2022,4116.342935183226
6813,50,N-232,216.8,223.82,9536,1167,8369,82,7889,25,373,0,309,770,26,4,58,91.3,92.2,85.7,,,2022,7002.866794539256
6814,39,A-67,175.3,177.6,30256,4220,26036,395,22895,157,2589,0,1403,2536,110,26,145,109.6,111.3,98,49.7355896351137,50.2644103648863,2022,2257.0917284156226
6815,28,M-50,63.3,64.9,96854,9189,87665,958,79441,60,7206,0,4192,4222,215,55,505,,,,50,50,2022,1607.9306758158102
6816,39,A-8,156,159.5,35145,4603,30542,399,27138,164,2841,0,885,3293,169,26,230,111.9,114.7,98.3,49.1961872243562,50.8038127756438,2022,3478.733537842205
6817,44,N-232,140.3,141,5396,571,4825,119,4508,7,183,8,165,356,16,2,32,74.6,75,71.9,,,2022,698.2445571888109
6818,28,M-50,55.1,56.8,96854,9189,87665,820,80055,44,6746,0,4151,4316,214,11,497,,,,50,50,2022,1690.8766176799852
6819,43,N-340A,1081.75,1082.9,11180,529,10651,436,9564,12,636,3,250,231,9,1,38,,,,,,2022,921.3607925987031
6820,49,N-630,272.1,272.471,1365,126,1239,4,984,9,242,0,58,21,2,0,45,,,,,,2022,401.46982709997724
6821,49,N-122,508.8,511.5,3995,1248,2747,113,2080,22,532,0,542,503,32,16,155,,,,,,2022,2696.5892295323392
6822,33,N-634,394,397.8,14971,1118,13853,630,10619,12,2592,0,767,89,9,0,253,47.4,47.4,46.8,,,2022,4042.0890255317236
6823,49,N-525,91.8,94,321,32,289,12,219,5,53,0,20,8,0,0,4,,,,,,2022,2194.369830576465
6824,30,N-344,55.9,59.1,207,28,179,5,147,4,23,0,13,13,1,0,1,,,,,,2022,3353.6475605840724
6825,43,N-420,828.6,831.5,4692,317,4375,215,3801,1,343,15,132,162,6,2,15,,,,,,2022,2697.033069347656
6826,32,N-525,172,174,590,33,557,12,515,0,30,0,20,6,1,0,6,,,,,,2022,2025.0228000173527
6827,30,A-7,640.534,643.1,32001,5900,26101,224,24542,144,1191,0,1911,3640,155,19,175,,,,60.5606074810162,39.4393925189838,2022,2613.618279179521
6828,33,N-632,43.2,48.2,740,129,611,7,507,1,90,6,109,6,6,2,6,,,,,,2022,5019.337610692931
6829,39,N-634,191,191.6,9495,669,8826,67,7644,68,1042,5,425,139,21,0,84,54.9,55.3,50.3,,,2022,581.2469218848987
6830,41,A-4,566.341,566.5,3949,532,3417,28,2797,62,530,0,300,222,5,0,5,97.2,98.7,86.7,,,2022,0
6831,32,N-525,117.9,118.9,2050,195,1855,60,1625,22,148,0,153,14,0,0,28,,,,,,2022,1003.630951657398
6832,50,N-234A,235.435,236.7,113,37,76,1,72,0,3,0,4,30,2,0,1,,,,,,2022,1884.7328129528591
6833,39,A-8,171.3,173.6,41268,4163,37105,563,32870,163,3509,0,825,2922,157,10,249,102.7,104.6,90.1,49.6462149849763,50.3537850150237,2022,2263.0829519761705
6834,36,N-541,54.7,54.8,2277,202,2075,63,1804,0,207,1,93,89,5,2,13,64.3,64.6,62,,,2022,119.86705236427686
6835,27,N-6,498.17,500,18590,372,18218,1527,15845,7,839,0,232,83,7,3,47,72.2,72.2,70.8,,,2022,2001.6017573945574
6836,44,A-23,136.7,144,11942,3531,8411,259,7746,104,302,0,577,2776,117,18,43,115.9,126,92.9,51.0969686819628,48.9030313180372,2022,7258.533454456674
6837,39,A-8,263.3,272,15668,2039,13629,126,12311,143,1049,0,317,1449,44,15,214,110.9,114,91.4,50.5361245851417,49.4638754148583,2022,8649.298917284079
6838,49,ZA-12,0,1.985,9619,299,9320,131,7938,24,1227,0,115,87,3,2,92,52.9,53.3,43.8,43.2477388501923,56.7522611498077,2022,1750.4933034211751
6839,29,MA-24,6.57,7.4,15255,717,14538,247,13315,41,935,0,363,264,7,1,82,84.4,84.8,75.9,51.2487708947886,48.7512291052114,2022,1351.7199337270172
6840,43,N-340,1165.34,1167.4,12903,1727,11176,700,9930,3,542,1,451,1057,124,3,92,,,,,,2022,1873.8533955378707
6841,33,N-632,59.6,63.3,289,37,252,12,216,5,19,0,25,2,2,0,8,44.8,45.6,38.9,,,2022,3715.1691640202384
6842,27,N-540,24.5,25.2,4713,664,4049,10,3563,19,456,1,298,295,18,4,49,66.7,67,64.5,,,2022,701.1131638386303
6843,45,A-42,72.4,75.7,42584,2396,40188,706,35910,88,3484,0,844,1207,108,7,230,102.6,103.6,86.6,47.9922036445613,52.0077963554387,2022,2868.73393640935
6844,49,N-631,15.1,22.1,2670,294,2376,41,1945,12,378,0,129,136,6,2,21,,,,,,2022,6949.436666562544
6845,37,A-66,371.8,379.7,14656,2693,11963,141,10956,56,810,0,560,1880,106,21,126,116.6,122.2,92.5,49.8157751091703,50.1842248908297,2022,7902.612869739113
6846,41,SE-20,6.1,10.3,26991,2822,24169,508,21146,80,2435,0,1218,1474,63,7,60,66.8,67.3,62.3,52.721277462858,47.278722537142,2022,4298.575858283578
6847,40,N-110,101,103.7,1868,156,1712,81,1445,14,172,0,44,98,4,1,9,,,,,,2022,2761.705737762948
6848,44,N-420,584.2,586,2922,583,2339,69,2050,19,195,6,255,287,27,3,11,61.8,63.7,55.5,,,2022,1823.0222846789923
6849,39,N-611,179,180,3477,545,2932,147,2272,38,474,1,215,277,6,0,47,67.6,68.2,64.5,,,2022,1161.7418051692243
6850,36,AP-53,24.4,27.5,6048,377,5671,16,5490,16,149,0,130,227,0,0,20,,,,49.9834656084656,50.0165343915344,2022,3149.715624242182
6851,47,A-6,183,184.2,14480,3379,11101,110,10234,26,731,0,629,2403,166,22,159,112.9,120.5,93.5,52.1477900552486,47.8522099447514,2022,1437.3287446923348
6852,37,N-620,249.3,252.8,643,148,495,34,344,9,108,0,53,65,4,0,26,,,,,,2022,3661.153370038284
6853,49,N-122,458.7,458.93,7800,143,7657,437,6142,63,999,16,50,37,0,0,56,,,,,,2022,247.86470093008407
6854,46,A-7,292.89,297.3,28403,5685,22718,334,21312,42,1030,0,1769,3718,146,3,49,109.8,114.1,91.8,48.2061754040066,51.7938245959934,2022,4224.866171505762
6855,33,A-66,46.2,53.3,26999,2394,24605,126,22163,95,2221,0,807,1326,64,11,186,,,,49.0092225637987,50.9907774362013,2022,7096.744982092117
6856,39,A-8,237.846,243.7,30465,2230,28235,337,25804,99,1995,0,478,1547,52,14,139,109.5,111.9,88,49.6537009683243,50.3462990316757,2022,5827.68545552673
6857,36,A-52,305.6,306.152,37419,3293,34126,738,31706,71,1611,0,1061,1911,114,4,203,109.2,110.4,98.3,50.4850477030386,49.5149522969614,2022,705.9621962048086
6858,37,N-630A,398.5,399.817,168,12,156,3,131,1,21,0,4,4,0,0,4,,,,,,2022,1328.1219751927501
6859,39,A-67,132.8,135.5,13407,1976,11431,258,10072,118,983,0,389,1421,91,23,52,109.8,114.9,90.6,50.1827403595137,49.8172596404863,2022,2712.0405223491475
6860,50,N-234,274.4,287.7,1632,291,1341,26,1183,6,123,3,72,201,6,3,9,,,,,,2022,12420.314362071835
6861,45,A-4,61,63.4,45483,9969,35514,207,33921,64,1322,0,2380,6686,410,32,461,114.3,119.5,96.1,56.5749840599785,43.4250159400215,2022,2152.089884271747
6862,29,A-45,122.2,140.3,42283,4687,37596,820,34640,149,1987,0,1418,2726,208,6,329,88.9,89.8,82.8,44.7130052266868,55.2869947733132,2022,18113.427769985214
6863,50,N-234,294.2,300.9,1106,377,729,18,644,3,62,2,94,263,9,4,7,96.6,104.5,86.2,,,2022,7032.237635624896
6864,43,A-27,18.45,20.5,9451,749,8702,235,8034,0,433,0,290,370,24,0,65,,,,42.3235636440588,57.6764363559412,2022,2094.728789064972
6865,32,A-52,217.1,223.9,20647,3513,17134,140,16289,11,694,0,859,2264,210,19,161,111.6,113.5,102.5,49.4066934663632,50.5933065336368,2022,6804.193134869881
6866,28,A-6,30,36.9,102188,15119,87069,699,82176,20,4174,0,4203,9117,524,97,1178,107.5,109.4,97.9,49.2826946412495,50.7173053587505,2022,7025.671108732954
6867,37,A-62,218.9,224.4,14999,4157,10842,231,9004,161,1446,0,543,3177,253,22,162,113.7,122.3,93.2,49.7166477765184,50.2833522234816,2022,5527.636826722021
6868,50,N-330,515.5,521.3,1340,138,1202,51,1072,25,52,2,67,23,2,0,46,87.8,88.8,79.8,,,2022,5682.61276087348
6869,39,N-621,163.7,165.99,2548,192,2356,76,1808,24,448,0,98,53,1,0,40,61,61.2,59.5,,,2022,2307.125433225094
6870,27,N-540,21.5,23.1,4713,664,4049,10,3563,19,456,1,298,295,18,4,49,66.7,67,64.5,,,2022,1653.0542546575314
6871,30,A-7,555.6,559,48273,9432,38841,86,36796,20,1939,0,3149,5886,42,13,342,109.8,114,93.8,49.858098730139,50.141901269861,2022,3398.0576519682895
6872,49,N-630,294.8,294.9,281,45,236,0,220,0,16,0,21,7,0,0,17,92.3,94.3,85.6,,,2022,98.12182344940884
6873,46,A-7,343.4,350.5,57831,13866,43965,2,43920,2,41,0,13755,105,4,0,2,103.8,108.8,87.9,50.7392229081289,49.2607770918711,2022,7240.997438636379
6874,33,N-634A,459.6,463,486,52,434,6,359,2,67,0,29,14,3,0,6,,,,,,2022,3412.33025640479
6875,50,N-122,59,63,7189,1571,5618,74,5213,11,307,13,221,1180,83,7,80,68.7,69.1,67.7,,,2022,4200.604888168699
6876,33,A-8,430.4,433.6,13265,1323,11942,32,10732,71,1107,0,591,602,85,0,45,,,,50.0037693177535,49.9962306822465,2022,3087.057372822527
6877,41,A-4,507.8,511.3,29989,5563,24426,188,21862,201,2175,0,1419,3564,213,17,350,104.6,109.3,91.4,49.3347560772283,50.6652439227717,2022,3296.127500977766
6878,32,N-525,116,117.3,2050,195,1855,60,1625,22,148,0,153,14,0,0,28,,,,,,2022,1322.2717366158554
6879,50,N-330,536.3,537.9,347,46,301,18,266,2,12,3,18,25,0,0,3,82.7,83.4,77.5,,,2022,1538.1388521839035
6880,50,A-2,203.9,210.6,15659,5099,10560,10,9737,31,782,0,455,3943,385,43,273,106.2,114.1,88.6,48.5088447538157,51.4911552461843,2022,5975.208530788082
6881,46,N-330,153.3,157.7,1400,93,1307,57,1122,27,99,2,49,32,4,1,7,,,,,,2022,4418.998424036522
6882,50,A-23,262.2,268.5,23329,3365,19964,281,18568,92,1023,0,691,2430,100,21,123,110.9,114.8,92.1,51.5538600025719,48.4461399974281,2022,6262.1113774307205
6883,45,A-40,93.9,99.3,12417,1358,11059,71,10449,22,517,0,392,895,29,4,38,115,118,93,47.394700813401,52.605299186599,2022,5343.692229816566
6884,41,SE-20,4.1,5.5,31014,3890,27124,594,23136,142,3252,0,1623,2071,81,11,104,72.6,73.3,67.3,48.581285870897,51.418714129103,2022,1404.031097640722
6885,42,N-234,315.8,318.5,1982,503,1479,35,1327,6,109,2,161,317,10,3,12,,,,,,2022,2680.4536775350907
6886,40,N-603,68.2,72.6,5820,693,5127,49,4641,22,415,0,170,474,15,3,31,,,,,,2022,4450.029246147918
6887,46,A-3,345.5,348.1,64808,12478,52330,598,47635,80,4017,0,2183,9062,391,145,697,98.3,101.2,87.9,51.5846809035922,48.4153190964078,2022,2561.0976644670327
6888,36,AP-9,149.2,151.1,65082,4709,60373,260,54789,264,5060,0,1942,2441,70,12,244,,,,49.9984634768446,50.0015365231554,2022,1902.1729566206423
6889,32,N-525,257.7,260.6,2537,202,2335,46,2176,3,105,5,101,59,7,5,30,64.2,64.4,62.8,,,2022,2961.2277979185124
6890,45,A-4,36.9,44.5,69112,12024,57088,334,54473,39,2242,0,2315,8463,591,28,627,96.2,98.9,82.5,48.5689894663734,51.4310105336266,2022,7589.807583499918
6891,29,MA-23,0,1.949,17501,604,16897,202,15812,20,863,0,220,326,10,3,45,83.2,83.2,82.1,53.5455116850466,46.4544883149534,2022,1976.3567176205322
6892,41,SE-30,9.1,14,94331,5277,89054,1567,82585,206,4696,0,2307,2627,117,21,205,60.9,61.2,56.3,46.9400303187711,53.0599696812289,2022,4742.7495386242235
6893,40,A-1,130,133.5,19998,3149,16849,319,15381,87,1062,0,353,2432,106,21,237,,,,57.1507150715072,42.8492849284929,2022,3594.8659356421927
6894,45,N-502,105.4,109,6157,721,5436,160,4694,50,530,2,433,213,13,4,58,,,,,,2022,3623.038272227762
6895,45,N-401A,107.525,108.6,5398,594,4804,152,4112,5,521,14,284,292,16,2,0,,,,,,2022,1129.9219419055746
6896,46,N-330,157.7,162.7,1400,93,1307,57,1122,27,99,2,49,32,4,1,7,,,,,,2022,4999.994133202262
6897,33,A-8,337.6,345.5,17815,1940,15875,361,13542,117,1855,0,560,1179,55,12,134,114.5,117.6,92.4,50.0084198708953,49.9915801291047,2022,7875.800604229716
6898,36,A-52,303.3,305.6,37419,3293,34126,738,31706,71,1611,0,1061,1911,114,4,203,109.2,110.4,98.3,50.4850477030386,49.5149522969614,2022,2265.112252840461
6899,39,N-634,171.1,171.3,3733,104,3629,91,3253,16,269,0,73,5,0,0,26,,,,,,2022,199.92529287822617
6900,36,N-640,210.9,211.1,5650,450,5200,19,4711,0,468,2,234,181,5,0,30,,,,,,2022,193.2059890566939
6901,31,AP-68,201.85,202.1,10658,3373,7285,44,6509,32,700,0,1392,1749,50,8,174,,,,50,50,2022,247.61457586610604
6902,28,A-3,62,67.8,31182,4442,26740,215,25496,21,1008,0,757,3229,169,26,261,107.4,111.5,86.4,46.9950612532872,53.0049387467128,2022,5604.082720001754
6903,30,N-344,32.3,35.1,1327,100,1227,50,1116,3,56,2,30,60,2,0,8,,,,,,2022,2933.7108932282626
6904,27,N-540,21.1,21.5,4713,664,4049,10,3563,19,456,1,298,295,18,4,49,66.7,67,64.5,,,2022,365.04007723531373
6905,36,N-640,157.9,163.6,3949,569,3380,40,3116,0,224,0,241,255,22,1,50,,,,,,2022,5714.513299512917
6906,40,N-1A,99.3,100,864,30,834,47,739,2,46,0,9,21,0,0,0,,,,,,2022,754.7709167226766
6907,37,N-620,228.5,233,6731,523,6208,65,5409,44,688,2,293,182,9,0,39,72.1,72.6,65,,,2022,4394.014761762586
6908,43,N-340,1060.6,1062.5,5249,286,4963,193,4139,24,605,2,48,224,12,0,2,,,,,,2022,1904.3937944823022
6909,47,A-62,139.7,142.3,37940,7015,30925,497,29060,29,1339,0,1725,4721,131,10,428,112.5,117.4,92.9,48.9035318924618,51.0964681075382,2022,2615.369388071058
6910,42,N-111R,193.65,194.585,231,34,197,15,172,0,10,0,12,22,0,0,0,,,,,,2022,1347.9567706742323
6911,50,A-2,230.2,232.6,16800,5512,11288,144,10189,56,899,0,559,4551,248,10,144,114.2,123.6,94.5,48.7857142857143,51.2142857142857,2022,2089.1160022005297
6912,50,N-232A,208.8,210.2,2324,371,1953,36,1800,4,112,1,127,220,2,1,21,,,,,,2022,1867.4229610635298
