lat,lon,c,p_kw,wq_minutes
41.020139,0.82725,7,150,2e-06
40.587778,0.44275,2,150,0.058438
40.587778,0.44275,3,150,0.001468
40.587778,0.44275,4,150,3.2e-05
40.587778,0.44275,5,150,1e-06
40.587778,0.44275,6,150,0.0
40.587778,0.44275,7,150,0.0
41.165361,1.030028,2,150,0.799344
41.165361,1.030028,3,150,0.064091
41.165361,1.030028,4,150,0.004725
41.165361,1.030028,5,150,0.000307
41.165361,1.030028,6,150,1.8e-05
41.165361,1.030028,7,150,1e-06
41.361694,1.299389,2,150,0.569301
41.361694,1.299389,3,150,0.039888
41.361694,1.299389,4,150,0.002532
41.361694,1.299389,5,150,0.000141
41.361694,1.299389,6,150,7e-06
41.361694,1.299389,7,150,0.0
40.547806,0.478056,2,150,0.011644
40.547806,0.478056,3,150,0.000134
40.547806,0.478056,4,150,1e-06
40.547806,0.478056,5,150,0.0
40.547806,0.478056,6,150,0.0
40.547806,0.478056,7,150,0.0
40.887472,0.798917,2,150,27.56458
40.887472,0.798917,3,150,3.12611
40.887472,0.798917,4,150,0.601304
40.887472,0.798917,5,150,0.119958
40.887472,0.798917,6,150,0.022694
40.887472,0.798917,7,150,0.003968
40.905389,0.484917,2,150,0.079234
40.905389,0.484917,3,150,0.002299
40.905389,0.484917,4,150,5.8e-05
40.905389,0.484917,5,150,1e-06
40.905389,0.484917,6,150,0.0
40.905389,0.484917,7,150,0.0
41.109722,0.535528,2,150,0.291156
41.109722,0.535528,3,150,0.01534
41.109722,0.535528,4,150,0.000716
41.109722,0.535528,5,150,2.9e-05
41.109722,0.535528,6,150,1e-06
41.109722,0.535528,7,150,0.0
40.896611,0.747833,2,150,0.741431
40.896611,0.747833,3,150,0.057736
40.896611,0.747833,4,150,0.004119
40.896611,0.747833,5,150,0.000259
40.896611,0.747833,6,150,1.4e-05
40.896611,0.747833,7,150,1e-06
41.289444,1.589944,2,150,45.0
41.289444,1.589944,3,150,45.0
41.289444,1.589944,4,150,45.0
41.289444,1.589944,5,150,45.0
41.289444,1.589944,6,150,45.0
41.289444,1.589944,7,150,10.470898
41.053694,0.43625,2,150,0.005853
41.053694,0.43625,3,150,4.8e-05
41.053694,0.43625,4,150,0.0
41.053694,0.43625,5,150,0.0
41.053694,0.43625,6,150,0.0
41.053694,0.43625,7,150,0.0
41.262361,1.494167,2,150,1.385048
41.262361,1.494167,3,150,0.135566
41.262361,1.494167,4,150,0.012586
41.262361,1.494167,5,150,0.001044
41.262361,1.494167,6,150,7.7e-05
41.262361,1.494167,7,150,5e-06
41.148194,1.214861,2,150,0.492342
41.148194,1.214861,3,150,0.032491
41.148194,1.214861,4,150,0.001932
41.148194,1.214861,5,150,0.000101
41.148194,1.214861,6,150,5e-06
41.148194,1.214861,7,150,0.0
41.143472,0.816222,2,150,0.012945
41.143472,0.816222,3,150,0.000157
41.143472,0.816222,4,150,2e-06
41.143472,0.816222,5,150,0.0
41.143472,0.816222,6,150,0.0
41.143472,0.816222,7,150,0.0
41.374361,1.164611,2,150,0.074716
41.374361,1.164611,3,150,0.002109
41.374361,1.164611,4,150,5.1e-05
41.374361,1.164611,5,150,1e-06
41.374361,1.164611,6,150,0.0
41.374361,1.164611,7,150,0.0
40.949722,0.855917,2,150,416.104213
40.949722,0.855917,3,150,6.890334
40.949722,0.855917,4,150,1.354635
40.949722,0.855917,5,150,0.307094
40.949722,0.855917,6,150,0.068551
40.949722,0.855917,7,150,0.014409
41.22175,0.547722,2,150,0.028306
41.22175,0.547722,3,150,0.000502
41.22175,0.547722,4,150,8e-06
41.22175,0.547722,5,150,0.0
41.22175,0.547722,6,150,0.0
41.22175,0.547722,7,150,0.0
41.189361,1.242806,2,150,1.97574
41.189361,1.242806,3,150,0.216416
41.189361,1.242806,4,150,0.023083
41.189361,1.242806,5,150,0.002221
41.189361,1.242806,6,150,0.000191
41.189361,1.242806,7,150,1.5e-05
41.093722,0.647917,2,150,0.024389
41.093722,0.647917,3,150,0.000402
41.093722,0.647917,4,150,6e-06
41.093722,0.647917,5,150,0.0
41.093722,0.647917,6,150,0.0
41.093722,0.647917,7,150,0.0
40.634667,0.284361,2,150,0.058035
40.634667,0.284361,3,150,0.001453
40.634667,0.284361,4,150,3.1e-05
40.634667,0.284361,5,150,1e-06
40.634667,0.284361,6,150,0.0
40.634667,0.284361,7,150,0.0
41.457917,1.178556,2,150,0.17708
41.457917,1.178556,3,150,0.007466
41.457917,1.178556,4,150,0.000276
41.457917,1.178556,5,150,9e-06
41.457917,1.178556,6,150,0.0
41.457917,1.178556,7,150,0.0
41.289778,1.351222,2,150,1.374668
41.289778,1.351222,3,150,0.134209
41.289778,1.351222,4,150,0.012422
41.289778,1.351222,5,150,0.001027
41.289778,1.351222,6,150,7.5e-05
41.289778,1.351222,7,150,5e-06
40.787444,0.671,2,150,4.06512
40.787444,0.671,3,150,0.529463
40.787444,0.671,4,150,0.072329
40.787444,0.671,5,150,0.009157
40.787444,0.671,6,150,0.001047
40.787444,0.671,7,150,0.000108
41.203556,1.145528,2,150,45.0
41.203556,1.145528,3,150,8.402833
41.203556,1.145528,4,150,1.627948
41.203556,1.145528,5,150,0.377327
41.203556,1.145528,6,150,0.087084
41.203556,1.145528,7,150,0.019025
40.744194,0.61475,2,150,0.33944
40.744194,0.61475,3,150,0.019124
40.744194,0.61475,4,150,0.000959
40.744194,0.61475,5,150,4.2e-05
40.744194,0.61475,6,150,2e-06
40.744194,0.61475,7,150,0.0
41.236278,1.544361,2,150,1.216616
41.236278,1.544361,3,150,0.11389
41.236278,1.544361,4,150,0.010029
41.236278,1.544361,5,150,0.000786
41.236278,1.544361,6,150,5.5e-05
41.236278,1.544361,7,150,3e-06
41.285889,1.618583,2,150,0.705399
41.285889,1.618583,3,150,0.053865
41.285889,1.618583,4,150,0.00376
41.285889,1.618583,5,150,0.000231
41.285889,1.618583,6,150,1.3e-05
41.285889,1.618583,7,150,1e-06
40.700972,0.716667,2,150,0.157252
40.700972,0.716667,3,150,0.00628
40.700972,0.716667,4,150,0.000219
40.700972,0.716667,5,150,7e-06
40.700972,0.716667,6,150,0.0
40.700972,0.716667,7,150,0.0
40.837611,0.7115,2,150,0.286166
40.837611,0.7115,3,150,0.014963
40.837611,0.7115,4,150,0.000693
40.837611,0.7115,5,150,2.8e-05
40.837611,0.7115,6,150,1e-06
40.837611,0.7115,7,150,0.0
41.256167,1.169056,2,150,32.685162
41.256167,1.169056,3,150,3.465872
41.256167,1.169056,4,150,0.672782
41.256167,1.169056,5,150,0.136936
41.256167,1.169056,6,150,0.026544
41.256167,1.169056,7,150,0.004766
40.959333,0.498556,2,150,0.095677
40.959333,0.498556,3,150,0.003034
40.959333,0.498556,4,150,8.3e-05
40.959333,0.498556,5,150,2e-06
40.959333,0.498556,6,150,0.0
40.959333,0.498556,7,150,0.0
41.275472,1.592806,2,150,2.694964
41.275472,1.592806,3,150,0.321334
41.275472,1.592806,4,150,0.038368
41.275472,1.592806,5,150,0.004176
41.275472,1.592806,6,150,0.000407
41.275472,1.592806,7,150,3.6e-05
40.539583,0.471889,2,150,0.009471
40.539583,0.471889,3,150,9.8e-05
40.539583,0.471889,4,150,1e-06
40.539583,0.471889,5,150,0.0
40.539583,0.471889,6,150,0.0
40.539583,0.471889,7,150,0.0
41.287889,1.411861,2,150,33.842719
41.287889,1.411861,3,150,3.535591
41.287889,1.411861,4,150,0.687396
41.287889,1.411861,5,150,0.140438
41.287889,1.411861,6,150,0.027349
41.287889,1.411861,7,150,0.004935
41.387222,1.191306,2,150,5.26172
41.387222,1.191306,3,150,0.712379
41.387222,1.191306,4,150,0.104845
41.387222,1.191306,5,150,0.014473
41.387222,1.191306,6,150,0.001814
41.387222,1.191306,7,150,0.000205
41.388056,1.187806,2,150,5.355702
41.388056,1.187806,3,150,0.726648
41.388056,1.187806,4,150,0.107461
41.388056,1.187806,5,150,0.014918
41.388056,1.187806,6,150,0.001881
41.388056,1.187806,7,150,0.000214
41.286361,1.414278,2,150,30.610801
41.286361,1.414278,3,150,3.33469
41.286361,1.414278,4,150,0.645232
41.286361,1.414278,5,150,0.130362
41.286361,1.414278,6,150,0.025043
41.286361,1.414278,7,150,0.004452
40.765028,0.626222,2,150,45.0
40.765028,0.626222,3,150,10.106109
40.765028,0.626222,4,150,1.914957
40.765028,0.626222,5,150,0.451434
40.765028,0.626222,6,150,0.107131
40.765028,0.626222,7,150,0.024189
40.764778,0.628861,2,150,45.0
40.764778,0.628861,3,150,10.776179
40.764778,0.628861,4,150,2.022096
40.764778,0.628861,5,150,0.479116
40.764778,0.628861,6,150,0.114727
40.764778,0.628861,7,150,0.026185
41.205778,1.207444,2,150,15.22198
41.205778,1.207444,3,150,2.025214
41.205778,1.207444,4,150,0.368707
41.205778,1.207444,5,150,0.066963
41.205778,1.207444,6,150,0.011349
41.205778,1.207444,7,150,0.001763
40.762278,0.64125,2,150,3.42757
40.762278,0.64125,3,150,0.431942
40.762278,0.64125,4,150,0.055925
40.762278,0.64125,5,150,0.006662
40.762278,0.64125,6,150,0.000714
40.762278,0.64125,7,150,6.9e-05
41.17025,1.318528,2,150,0.37667
41.17025,1.318528,3,150,0.022196
41.17025,1.318528,4,150,0.001168
41.17025,1.318528,5,150,5.4e-05
41.17025,1.318528,6,150,2e-06
41.17025,1.318528,7,150,0.0
40.985472,0.897139,2,150,45.0
40.985472,0.897139,3,150,45.0
40.985472,0.897139,4,150,45.0
40.985472,0.897139,5,150,45.0
40.985472,0.897139,6,150,242.847033
40.985472,0.897139,7,150,9.309569
40.985694,0.893722,2,150,45.0
40.985694,0.893722,3,150,45.0
40.985694,0.893722,4,150,45.0
40.985694,0.893722,5,150,45.0
40.985694,0.893722,6,150,45.0
40.985694,0.893722,7,150,10.599408
39.390528,-0.698972,2,150,0.490909
39.390528,-0.698972,3,150,0.032357
39.390528,-0.698972,4,150,0.001921
39.390528,-0.698972,5,150,0.0001
39.390528,-0.698972,6,150,5e-06
39.390528,-0.698972,7,150,0.0
39.045972,-0.310944,2,150,1.381754
39.045972,-0.310944,3,150,0.135135
39.045972,-0.310944,4,150,0.012534
39.045972,-0.310944,5,150,0.001038
39.045972,-0.310944,6,150,7.6e-05
39.045972,-0.310944,7,150,5e-06
38.715917,-0.664056,2,150,0.118291
38.715917,-0.664056,3,150,0.004142
38.715917,-0.664056,4,150,0.000126
38.715917,-0.664056,5,150,3e-06
38.715917,-0.664056,6,150,0.0
38.715917,-0.664056,7,150,0.0
38.493361,-0.780417,2,150,45.0
38.493361,-0.780417,3,150,31.913953
38.493361,-0.780417,4,150,4.255883
38.493361,-0.780417,5,150,1.041261
38.493361,-0.780417,6,150,0.276087
38.493361,-0.780417,7,150,0.071839
38.339222,-0.998222,2,150,0.459876
38.339222,-0.998222,3,150,0.029496
38.339222,-0.998222,4,150,0.0017
38.339222,-0.998222,5,150,8.6e-05
38.339222,-0.998222,6,150,4e-06
38.339222,-0.998222,7,150,0.0
38.369306,-0.704611,2,150,45.0
38.369306,-0.704611,3,150,45.0
38.369306,-0.704611,4,150,45.0
38.369306,-0.704611,5,150,27.591369
38.369306,-0.704611,6,150,4.910157
38.369306,-0.704611,7,150,1.512553
38.369833,-0.704556,2,150,45.0
38.369833,-0.704556,3,150,45.0
38.369833,-0.704556,4,150,45.0
38.369833,-0.704556,5,150,45.0
38.369833,-0.704556,6,150,15.546537
38.369833,-0.704556,7,150,3.763481
38.534028,-0.505083,2,150,2.938682
38.534028,-0.505083,3,150,0.357847
38.534028,-0.505083,4,150,0.044022
38.534028,-0.505083,5,150,0.004953
38.534028,-0.505083,6,150,0.0005
38.534028,-0.505083,7,150,4.5e-05
38.474472,-0.771,2,150,45.0
38.474472,-0.771,3,150,16.108873
38.474472,-0.771,4,150,2.772016
38.474472,-0.771,5,150,0.671893
38.474472,-0.771,6,150,0.168836
38.474472,-0.771,7,150,0.040895
38.140889,-0.748556,2,150,0.492329
38.140889,-0.748556,3,150,0.03249
38.140889,-0.748556,4,150,0.001932
38.140889,-0.748556,5,150,0.000101
38.140889,-0.748556,6,150,5e-06
38.140889,-0.748556,7,150,0.0
38.059194,-0.885222,2,150,0.38775
38.059194,-0.885222,3,150,0.023135
38.059194,-0.885222,4,150,0.001234
38.059194,-0.885222,5,150,5.7e-05
38.059194,-0.885222,6,150,2e-06
38.059194,-0.885222,7,150,0.0
38.800111,0.038889,2,150,0.741569
38.800111,0.038889,3,150,0.057751
38.800111,0.038889,4,150,0.004121
38.800111,0.038889,5,150,0.000259
38.800111,0.038889,6,150,1.4e-05
38.800111,0.038889,7,150,1e-06
38.630583,-0.786556,2,150,1.028727
38.630583,-0.786556,3,150,0.090688
38.630583,-0.786556,4,150,0.007447
38.630583,-0.786556,5,150,0.000542
38.630583,-0.786556,6,150,3.5e-05
38.630583,-0.786556,7,150,2e-06
38.626278,-0.6815,2,150,0.226931
38.626278,-0.6815,3,150,0.010704
38.626278,-0.6815,4,150,0.000445
38.626278,-0.6815,5,150,1.6e-05
38.626278,-0.6815,6,150,1e-06
38.626278,-0.6815,7,150,0.0
38.029472,-0.730944,2,150,0.154582
38.029472,-0.730944,3,150,0.006125
38.029472,-0.730944,4,150,0.000212
38.029472,-0.730944,5,150,6e-06
38.029472,-0.730944,6,150,0.0
38.029472,-0.730944,7,150,0.0
40.604417,0.348917,2,150,0.600599
40.604417,0.348917,3,150,0.043006
40.604417,0.348917,4,150,0.002796
40.604417,0.348917,5,150,0.00016
40.604417,0.348917,6,150,8e-06
40.604417,0.348917,7,150,0.0
39.758889,-0.227583,2,150,120.040673
39.758889,-0.227583,3,150,5.764113
39.758889,-0.227583,4,150,1.139612
39.758889,-0.227583,5,150,0.252361
39.758889,-0.227583,6,150,0.054509
39.758889,-0.227583,7,150,0.011035
40.091611,0.13175,2,150,2.68316
40.091611,0.13175,3,150,0.319575
40.091611,0.13175,4,150,0.038099
40.091611,0.13175,5,150,0.00414
40.091611,0.13175,6,150,0.000403
40.091611,0.13175,7,150,3.5e-05
37.990083,-0.799444,2,150,0.82231
37.990083,-0.799444,3,150,0.066655
37.990083,-0.799444,4,150,0.004974
37.990083,-0.799444,5,150,0.000328
37.990083,-0.799444,6,150,1.9e-05
37.990083,-0.799444,7,150,1e-06
40.064833,-0.528583,2,150,0.197292
40.064833,-0.528583,3,150,0.008737
40.064833,-0.528583,4,150,0.00034
40.064833,-0.528583,5,150,1.1e-05
40.064833,-0.528583,6,150,0.0
40.064833,-0.528583,7,150,0.0
40.014278,-0.125833,2,150,2.343703
40.014278,-0.125833,3,150,0.269454
40.014278,-0.125833,4,150,0.030614
40.014278,-0.125833,5,150,0.003155
40.014278,-0.125833,6,150,0.000291
40.014278,-0.125833,7,150,2.4e-05
40.041778,-0.073722,2,150,222.275537
40.041778,-0.073722,3,150,6.44995
40.041778,-0.073722,4,150,1.271719
40.041778,-0.073722,5,150,0.285916
40.041778,-0.073722,6,150,0.063071
40.041778,-0.073722,7,150,0.013078
39.923194,-0.184611,2,150,0.333239
39.923194,-0.184611,3,150,0.018625
39.923194,-0.184611,4,150,0.000926
39.923194,-0.184611,5,150,4e-05
39.923194,-0.184611,6,150,2e-06
39.923194,-0.184611,7,150,0.0
39.910833,-0.7035,2,150,0.14541
39.910833,-0.7035,3,150,0.005602
39.910833,-0.7035,4,150,0.000188
39.910833,-0.7035,5,150,5e-06
39.910833,-0.7035,6,150,0.0
39.910833,-0.7035,7,150,0.0
39.810333,-0.1525,2,150,13.856969
39.810333,-0.1525,3,150,1.871032
39.810333,-0.1525,4,150,0.336381
39.810333,-0.1525,5,150,0.059964
39.810333,-0.1525,6,150,0.009949
39.810333,-0.1525,7,150,0.001511
39.847806,-0.493972,2,150,0.175445
39.847806,-0.493972,3,150,0.007366
39.847806,-0.493972,4,150,0.000271
39.847806,-0.493972,5,150,9e-06
39.847806,-0.493972,6,150,0.0
39.847806,-0.493972,7,150,0.0
39.795694,-0.181361,2,150,0.165032
39.795694,-0.181361,3,150,0.006738
39.795694,-0.181361,4,150,0.000241
39.795694,-0.181361,5,150,7e-06
39.795694,-0.181361,6,150,0.0
39.795694,-0.181361,7,150,0.0
39.778583,-0.180722,2,150,0.218363
39.778583,-0.180722,3,150,0.010123
39.778583,-0.180722,4,150,0.000413
39.778583,-0.180722,5,150,1.5e-05
39.778583,-0.180722,6,150,0.0
39.778583,-0.180722,7,150,0.0
40.016528,-0.696306,2,150,0.196071
40.016528,-0.696306,3,150,0.008659
40.016528,-0.696306,4,150,0.000336
40.016528,-0.696306,5,150,1.1e-05
40.016528,-0.696306,6,150,0.0
40.016528,-0.696306,7,150,0.0
39.8245,-0.212722,2,150,45.0
39.8245,-0.212722,3,150,14.750242
39.8245,-0.212722,4,150,2.596899
39.8245,-0.212722,5,150,0.62712
39.8245,-0.212722,6,150,0.156109
39.8245,-0.212722,7,150,0.037367
38.139722,-0.774889,2,150,0.931261
38.139722,-0.774889,3,150,0.079129
38.139722,-0.774889,4,150,0.00623
38.139722,-0.774889,5,150,0.000434
38.139722,-0.774889,6,150,2.7e-05
38.139722,-0.774889,7,150,1e-06
39.891083,-0.251139,2,150,0.541491
39.891083,-0.251139,3,150,0.037169
39.891083,-0.251139,4,150,0.002307
39.891083,-0.251139,5,150,0.000126
39.891083,-0.251139,6,150,6e-06
39.891083,-0.251139,7,150,0.0
39.84175,-0.475833,2,150,0.094971
39.84175,-0.475833,3,150,0.003001
39.84175,-0.475833,4,150,8.2e-05
39.84175,-0.475833,5,150,2e-06
39.84175,-0.475833,6,150,0.0
39.84175,-0.475833,7,150,0.0
40.458194,0.179944,2,150,0.232228
40.458194,0.179944,3,150,0.011067
40.458194,0.179944,4,150,0.000465
40.458194,0.179944,5,150,1.7e-05
40.458194,0.179944,6,150,1e-06
40.458194,0.179944,7,150,0.0
40.186583,0.044556,2,150,23.682758
40.186583,0.044556,3,150,2.828826
40.186583,0.044556,4,150,0.538499
40.186583,0.044556,5,150,0.10527
40.186583,0.044556,6,150,0.019438
40.186583,0.044556,7,150,0.00331
40.192639,-0.045389,2,150,9.717023
40.192639,-0.045389,3,150,1.353693
40.192639,-0.045389,4,150,0.229597
40.192639,-0.045389,5,150,0.037769
40.192639,-0.045389,6,150,0.005727
40.192639,-0.045389,7,150,0.000791
38.310167,-0.849528,2,150,0.088246
38.310167,-0.849528,3,150,0.002694
38.310167,-0.849528,4,150,7.1e-05
38.310167,-0.849528,5,150,2e-06
38.310167,-0.849528,6,150,0.0
38.310167,-0.849528,7,150,0.0
38.771694,-0.06225,2,150,0.143435
38.771694,-0.06225,3,150,0.005491
38.771694,-0.06225,4,150,0.000183
38.771694,-0.06225,5,150,5e-06
38.771694,-0.06225,6,150,0.0
38.771694,-0.06225,7,150,0.0
38.076944,-0.843056,2,150,0.291951
38.076944,-0.843056,3,150,0.015401
38.076944,-0.843056,4,150,0.00072
38.076944,-0.843056,5,150,2.9e-05
38.076944,-0.843056,6,150,1e-06
38.076944,-0.843056,7,150,0.0
38.147139,-0.889278,2,150,0.155466
38.147139,-0.889278,3,150,0.006176
38.147139,-0.889278,4,150,0.000214
38.147139,-0.889278,5,150,6e-06
38.147139,-0.889278,6,150,0.0
38.147139,-0.889278,7,150,0.0
40.135528,-0.280583,2,150,3.650675
40.135528,-0.280583,3,150,0.465999
40.135528,-0.280583,4,150,0.061567
40.135528,-0.280583,5,150,0.007503
40.135528,-0.280583,6,150,0.000824
40.135528,-0.280583,7,150,8.1e-05
40.219417,-0.170611,2,150,2.73973
40.219417,-0.170611,3,150,0.328013
40.219417,-0.170611,4,150,0.039391
40.219417,-0.170611,5,150,0.004315
40.219417,-0.170611,6,150,0.000424
40.219417,-0.170611,7,150,3.7e-05
38.387917,-0.736806,2,150,45.0
38.387917,-0.736806,3,150,45.0
38.387917,-0.736806,4,150,45.0
38.387917,-0.736806,5,150,9.960299
38.387917,-0.736806,6,150,2.523686
38.387917,-0.736806,7,150,0.798585
38.82825,0.01475,2,150,0.097214
38.82825,0.01475,3,150,0.003106
38.82825,0.01475,4,150,8.6e-05
38.82825,0.01475,5,150,2e-06
38.82825,0.01475,6,150,0.0
38.82825,0.01475,7,150,0.0
40.222083,0.201056,2,150,0.312221
40.222083,0.201056,3,150,0.016962
40.222083,0.201056,4,150,0.000818
40.222083,0.201056,5,150,3.4e-05
40.222083,0.201056,6,150,1e-06
40.222083,0.201056,7,150,0.0
40.221889,0.201167,2,150,0.222855
40.221889,0.201167,3,150,0.010426
40.221889,0.201167,4,150,0.000429
40.221889,0.201167,5,150,1.5e-05
40.221889,0.201167,6,150,0.0
40.221889,0.201167,7,150,0.0
39.822556,-0.221278,2,150,0.267881
39.822556,-0.221278,3,150,0.013605
39.822556,-0.221278,4,150,0.000611
39.822556,-0.221278,5,150,2.4e-05
39.822556,-0.221278,6,150,1e-06
39.822556,-0.221278,7,150,0.0
39.849972,-0.486611,2,150,0.165303
39.849972,-0.486611,3,150,0.006754
39.849972,-0.486611,4,150,0.000241
39.849972,-0.486611,5,150,7e-06
39.849972,-0.486611,6,150,0.0
39.849972,-0.486611,7,150,0.0
39.818583,-0.233306,2,150,0.257429
39.818583,-0.233306,3,150,0.012845
39.818583,-0.233306,4,150,0.000566
39.818583,-0.233306,5,150,2.2e-05
39.818583,-0.233306,6,150,1e-06
39.818583,-0.233306,7,150,0.0
40.609611,-0.094556,2,150,0.93304
40.609611,-0.094556,3,150,0.079337
40.609611,-0.094556,4,150,0.006251
40.609611,-0.094556,5,150,0.000436
40.609611,-0.094556,6,150,2.7e-05
40.609611,-0.094556,7,150,1e-06
40.359972,0.3035,2,150,0.409125
40.359972,0.3035,3,150,0.024975
40.359972,0.3035,4,150,0.001365
40.359972,0.3035,5,150,6.5e-05
40.359972,0.3035,6,150,3e-06
40.359972,0.3035,7,150,0.0
39.782917,-0.39375,2,150,0.449192
39.782917,-0.39375,3,150,0.028527
39.782917,-0.39375,4,150,0.001627
39.782917,-0.39375,5,150,8.1e-05
39.782917,-0.39375,6,150,4e-06
39.782917,-0.39375,7,150,0.0
40.296944,0.226333,2,150,0.63053
40.296944,0.226333,3,150,0.046044
40.296944,0.226333,4,150,0.003059
40.296944,0.226333,5,150,0.000179
40.296944,0.226333,6,150,9e-06
40.296944,0.226333,7,150,0.0
38.402472,-1.046806,2,150,0.216484
38.402472,-1.046806,3,150,0.009997
38.402472,-1.046806,4,150,0.000406
38.402472,-1.046806,5,150,1.4e-05
38.402472,-1.046806,6,150,0.0
38.402472,-1.046806,7,150,0.0
40.514889,0.254639,2,150,2.19267
40.514889,0.254639,3,150,0.247494
40.514889,0.254639,4,150,0.027443
40.514889,0.254639,5,150,0.002754
40.514889,0.254639,6,150,0.000247
40.514889,0.254639,7,150,2e-05
38.720111,-0.671194,2,150,0.12009
38.720111,-0.671194,3,150,0.004235
38.720111,-0.671194,4,150,0.00013
38.720111,-0.671194,5,150,3e-06
38.720111,-0.671194,6,150,0.0
38.720111,-0.671194,7,150,0.0
39.897861,-0.120778,2,150,2.565255
39.897861,-0.120778,3,150,0.30206
39.897861,-0.120778,4,150,0.035446
39.897861,-0.120778,5,150,0.003785
39.897861,-0.120778,6,150,0.000362
39.897861,-0.120778,7,150,3.1e-05
39.897667,-0.121306,2,150,8.088052
39.897667,-0.121306,3,150,1.128746
39.897667,-0.121306,4,150,0.184491
39.897667,-0.121306,5,150,0.028935
39.897667,-0.121306,6,150,0.004163
39.897667,-0.121306,7,150,0.000544
38.6495,-0.121194,2,150,0.443917
38.6495,-0.121194,3,150,0.028052
38.6495,-0.121194,4,150,0.001591
38.6495,-0.121194,5,150,7.9e-05
38.6495,-0.121194,6,150,3e-06
38.6495,-0.121194,7,150,0.0
39.827833,-0.22525,2,150,0.257429
39.827833,-0.22525,3,150,0.012845
39.827833,-0.22525,4,150,0.000566
39.827833,-0.22525,5,150,2.2e-05
39.827833,-0.22525,6,150,1e-06
39.827833,-0.22525,7,150,0.0
40.342611,-0.006333,2,150,0.19158
40.342611,-0.006333,3,150,0.008372
40.342611,-0.006333,4,150,0.000321
40.342611,-0.006333,5,150,1.1e-05
40.342611,-0.006333,6,150,0.0
40.342611,-0.006333,7,150,0.0
39.931306,-0.196389,2,150,0.343584
39.931306,-0.196389,3,150,0.019459
39.931306,-0.196389,4,150,0.000981
39.931306,-0.196389,5,150,4.3e-05
39.931306,-0.196389,6,150,2e-06
39.931306,-0.196389,7,150,0.0
40.307222,0.115194,2,150,1.913275
40.307222,0.115194,3,150,0.207583
40.307222,0.115194,4,150,0.021873
40.307222,0.115194,5,150,0.002077
40.307222,0.115194,6,150,0.000176
40.307222,0.115194,7,150,1.3e-05
38.434417,-0.63725,2,150,0.375329
38.434417,-0.63725,3,150,0.022083
38.434417,-0.63725,4,150,0.00116
38.434417,-0.63725,5,150,5.3e-05
38.434417,-0.63725,6,150,2e-06
38.434417,-0.63725,7,150,0.0
